[16:04:54.064][INFO][CraftTweaker-EarlyInit]: CraftTweaker is running on a Minecraft 1.21.1 development client modded with platform NeoForge
[16:04:54.076][INFO][CraftTweaker-EarlyInit]: Successfully injected RecipeFS file system
[16:04:54.526][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.events.EventManager' to 'class com.blamejared.crafttweaker.impl.event.ZenEventManager'
[16:04:54.526][DEBUG][CraftTweaker-ZenCode]: Registering 'crafttweaker.api.bracket.NeoForgeBracketHandlers' to 'class com.blamejared.crafttweaker.api.bracket.NeoForgeBracketHandlers'
[16:04:54.526][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.item.ExpandToolAction' to 'crafttweaker.neoforge.api.item.ItemAbility'
[16:04:54.526][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.util.math.ExpandVector3f' to 'crafttweaker.api.util.math.Vector3f'
[16:04:54.526][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.util.ExpandBlockHitResult' to 'crafttweaker.api.util.BlockHitResult'
[16:04:54.526][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.loot.modifier.ModifierSpecificExpandLootTable' to 'crafttweaker.api.loot.LootTable'
[16:04:54.526][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.recipe.type.ExpandUpgradeRecipe' to 'crafttweaker.api.recipe.type.SmithingRecipe'
[16:04:54.526][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.entity.living.target.ExpandLivingChangeTargetEvent' to 'crafttweaker.neoforge.api.event.entity.living.target.LivingChangeTargetEvent'
[16:04:54.526][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.villager.trade.type.ExpandItemsForEmeralds' to 'crafttweaker.api.villager.trade.type.ItemsForEmeralds'
[16:04:54.527][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.interact.ExpandLeftClickBlockEvent$ExpandLeftClickBlockEventAction' to 'crafttweaker.neoforge.api.event.interact.LeftClickBlockEventAction'
[16:04:54.527][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.brewing.ExpandPotionBrewEvent$ExpandPotionBrewPostEvent' to 'crafttweaker.neoforge.api.event.brewing.PotionBrewEventPost'
[16:04:54.527][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.entity.attribute.ExpandAttributeModifier' to 'crafttweaker.api.entity.attribute.AttributeModifier'
[16:04:54.527][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.attachment.ExpandAttachmentHolder' to 'crafttweaker.neoforge.api.attachment.AttachmentHolder'
[16:04:54.527][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.resource.ExpandResourceKey' to 'crafttweaker.api.resource.ResourceKey'
[16:04:54.527][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.block.entity.ExpandBlockEntity' to 'crafttweaker.api.block.entity.BlockEntity'
[16:04:54.527][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.predicate.ExpandFishingHookPredicate' to 'crafttweaker.api.predicate.FishingHookPredicate'
[16:04:54.527][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.predicate.ExpandMobEffectsPredicateMobEffectInstancePredicate' to 'crafttweaker.api.predicate.MobEffectPredicate'
[16:04:54.527][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.item.type.projectileweapon.ExpandCrossBowItem' to 'crafttweaker.api.item.type.projectileweapon.CrossbowItem'
[16:04:54.527][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.item.component.ExpandDebugStickState' to 'crafttweaker.api.item.component.DebugStickState'
[16:04:54.527][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.entity.ExpandTargeting' to 'crafttweaker.api.entity.Targeting'
[16:04:54.527][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.interact.ExpandRightClickItemEvent' to 'crafttweaker.neoforge.api.event.interact.RightClickItemEvent'
[16:04:54.530][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.loot.modifier.ModifierSpecificExpandEntityType' to 'crafttweaker.api.entity.EntityType<crafttweaker.api.entity.Entity>'
[16:04:54.530][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.text.content.type.ExpandLiteralContents' to 'crafttweaker.api.text.content.type.LiteralContents'
[16:04:54.530][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.advancement.ExpandDisplayInfo' to 'crafttweaker.api.advancement.DisplayInfo'
[16:04:54.530][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.item.component.ExpandBookContent' to 'crafttweaker.api.item.component.BookContent'
[16:04:54.530][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.predicate.ExpandMobEffectsPredicate' to 'crafttweaker.api.predicate.MobEffectsPredicate'
[16:04:54.530][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.capability.ExpandIEnergyStorage' to 'crafttweaker.api.capability.IEnergyStorage'
[16:04:54.530][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.villager.trade.type.ExpandItemsAndEmeraldsToItems' to 'crafttweaker.api.villager.trade.type.ItemsAndEmeraldsToItems'
[16:04:54.530][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.entity.living.ExpandLivingDropsEvent' to 'crafttweaker.neoforge.api.event.entity.living.LivingDropsEvent'
[16:04:54.530][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.entity.effect.ExpandMobEffectUtil' to 'crafttweaker.api.entity.effect.MobEffectUtil'
[16:04:54.530][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.entity.player.ExpandPlayerBreakSpeedEvent' to 'crafttweaker.neoforge.api.event.entity.player.PlayerBreakSpeedEvent'
[16:04:54.530][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.block.piston.ExpandPistonEvent' to 'crafttweaker.neoforge.api.event.block.piston.PistonEvent'
[16:04:54.530][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.entity.player.ExpandPlayerFlyableFallEvent' to 'crafttweaker.neoforge.api.event.entity.player.PlayerFlyableFallEvent'
[16:04:54.531][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.predicate.ExpandStatePropertiesPredicate' to 'crafttweaker.api.predicate.StatePropertiesPredicate'
[16:04:54.531][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.predicate.ExpandDamageSourcePredicate' to 'crafttweaker.api.predicate.DamageSourcePredicate'
[16:04:54.531][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.predicate.ExpandBlockPredicate' to 'crafttweaker.api.predicate.BlockPredicate'
[16:04:54.531][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.entity.player.ExpandPlayerRespawnEvent' to 'crafttweaker.neoforge.api.event.entity.player.PlayerRespawnEvent'
[16:04:54.531][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.loot.condition.ExpandMatchTool' to 'crafttweaker.api.loot.condition.MatchToolLootCondition'
[16:04:54.531][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.advancement.ExpandServerAdvancementManager' to 'crafttweaker.api.advancement.ServerAdvancementManager'
[16:04:54.531][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.predicate.ExpandFluidPredicate' to 'crafttweaker.api.predicate.FluidPredicate'
[16:04:54.531][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.world.clip.ExpandClipContextFluid' to 'crafttweaker.api.world.FluidClipContext'
[16:04:54.531][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.entity.effect.ExpandMobEffectInstance' to 'crafttweaker.api.entity.effect.MobEffectInstance'
[16:04:54.531][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.loot.condition.builder.ExpandAnyOfConditionBuilder' to 'crafttweaker.api.loot.condition.builder.AnyOfConditionBuilder'
[16:04:54.531][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.entity.type.projectile.ExpandProjectile' to 'crafttweaker.api.entity.type.projectile.Projectile'
[16:04:54.532][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.text.ExpandStyle' to 'crafttweaker.api.text.Style'
[16:04:54.532][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.xp.ExpandPlayerXpChangeEvent' to 'crafttweaker.neoforge.api.event.xp.PlayerXpChangeEvent'
[16:04:54.532][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.world.ExpandServerLevelAccessor' to 'crafttweaker.api.world.ServerLevelAccessor'
[16:04:54.532][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.loot.ExpandLootContext' to 'crafttweaker.api.loot.LootContext'
[16:04:54.532][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.recipe.type.ExpandBlastingRecipe' to 'crafttweaker.api.recipe.type.BlastingRecipe'
[16:04:54.532][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.recipe.type.ExpandAbstractCookingRecipe' to 'crafttweaker.api.recipe.type.AbstractCookingRecipe'
[16:04:54.532][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.villager.ExpandItemCost' to 'crafttweaker.api.villager.ItemCost'
[16:04:54.532][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.loot.modifier.ModifierSpecificExpandBlock' to 'crafttweaker.api.block.Block'
[16:04:54.532][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.util.math.ExpandBlockPos' to 'crafttweaker.api.util.math.BlockPos'
[16:04:54.532][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.entity.player.ExpandPlayerNameFormatEvent' to 'crafttweaker.neoforge.api.event.entity.player.PlayerNameFormatEvent'
[16:04:54.532][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.loot.condition.ExpandLootTableIdCondition' to 'crafttweaker.api.loot.condition.LootTableIdLootCondition'
[16:04:54.532][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.block.type.falling.ExpandFallable' to 'crafttweaker.api.block.type.falling.Fallable'
[16:04:54.532][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.api.zencode.expand.ExpandFloat' to 'float'
[16:04:54.533][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.api.tag.expand.ExpandManyFluidTag' to 'crafttweaker.api.util.Many<crafttweaker.api.tag.type.KnownTag<crafttweaker.api.fluid.Fluid>>'
[16:04:54.533][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.entity.ExpandEntityTypeNeoForge' to 'crafttweaker.api.entity.EntityType<crafttweaker.api.entity.Entity>'
[16:04:54.533][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.world.damage.ExpandDamageScaling' to 'crafttweaker.api.world.damage.DamageScaling'
[16:04:54.533][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.item.enchantment.provider.type.ExpandSingleEnchantment' to 'crafttweaker.api.item.enchantment.provider.type.SingleEnchantment'
[16:04:54.533][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.component.ExpandMutableDataComponentHolder' to 'crafttweaker.neoforge.api.component.MutableDataComponentHolder'
[16:04:54.533][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.block.entity.type.ExpandDecoratedPotBlockEntity' to 'crafttweaker.api.block.entity.type.DecoratedPotBlockEntity'
[16:04:54.533][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.predicate.ExpandPlayerPredicate' to 'crafttweaker.api.predicate.PlayerPredicate'
[16:04:54.534][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.predicate.builder.ExpandEntityPredicateBuilder' to 'crafttweaker.api.predicate.builder.EntityPredicateBuilder'
[16:04:54.534][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.entity.type.animal.ExpandAnimal' to 'crafttweaker.api.entity.type.animal.Animal'
[16:04:54.534][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.item.component.ExpandMapDecorations' to 'crafttweaker.api.item.component.MapDecorations'
[16:04:54.534][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.predicate.ExpandEntityTypePredicate' to 'crafttweaker.api.predicate.EntityTypePredicate'
[16:04:54.534][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.item.component.ExpandWritableBookContent' to 'crafttweaker.api.item.component.WritableBookContent'
[16:04:54.534][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.advancement.ExpandCriterion' to 'crafttweaker.api.advancement.Criterion'
[16:04:54.534][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.entity.arrow.ExpandArrowLooseEvent' to 'crafttweaker.neoforge.api.event.entity.arrow.ArrowLooseEvent'
[16:04:54.534][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.entity.use.ExpandLivingEntityUseItemEvent' to 'crafttweaker.neoforge.api.event.entity.use.LivingEntityUseItemEvent'
[16:04:54.534][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.entity.living.ExpandLivingDamageEvent' to 'crafttweaker.neoforge.api.event.entity.living.LivingDamageEvent'
[16:04:54.534][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.block.piston.ExpandPistonEvent$ExpandPistonEventPostEvent' to 'crafttweaker.neoforge.api.event.block.piston.PostPistonEvent'
[16:04:54.534][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.component.ExpandDataComponents' to 'crafttweaker.api.component.DataComponents'
[16:04:54.534][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.entity.teleport.ExpandEnderEntityTeleportEvent' to 'crafttweaker.neoforge.api.event.entity.teleport.EnderEntityTeleportEvent'
[16:04:54.535][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.entity.type.projectile.ExpandFishingHook' to 'crafttweaker.api.entity.type.projectile.FishingHook'
[16:04:54.535][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.entity.living.effect.ExpandMobEffectAddedEvent' to 'crafttweaker.neoforge.api.event.entity.living.effect.MobEffectAddedEvent'
[16:04:54.535][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.item.component.ExpandFireworkExplosion$ExpandFireworkExplosionShape' to 'crafttweaker.api.item.component.FireworkExplosionShape'
[16:04:54.535][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.xp.ExpandPlayerPickupXpEvent' to 'crafttweaker.neoforge.api.event.xp.PlayerPickupXpEvent'
[16:04:54.535][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.entity.living.ExpandLivingDamageEvent$ExpandLivingPreDamageEvent' to 'crafttweaker.neoforge.api.event.entity.living.LivingPreDamageEvent'
[16:04:54.535][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.tick.ExpandServerTickEvent$ExpandServerTickPreEvent' to 'crafttweaker.neoforge.api.event.tick.ServerTickPreEvent'
[16:04:54.535][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.item.component.ExpandSuspiciousStewEffects' to 'crafttweaker.api.item.component.SuspiciousStewEffects'
[16:04:54.535][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.item.component.ExpandMapDecorations$ExpandMapDecorationsEntry' to 'crafttweaker.api.item.component.MapDecorationsEntry'
[16:04:54.535][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.world.ExpandItemInteractionResult' to 'crafttweaker.api.world.ItemInteractionResult'
[16:04:54.535][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.world.ExpandBlockAndTintGetter' to 'crafttweaker.api.world.BlockAndTintGetter'
[16:04:54.535][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.recipe.type.ExpandSingleItemRecipe' to 'crafttweaker.api.recipe.type.SingleItemRecipe'
[16:04:54.535][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.block.type.piston.ExpandPistonMath' to 'crafttweaker.api.block.type.piston.PistonMath'
[16:04:54.535][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.entity.player.ExpandPlayerWakeUpEvent' to 'crafttweaker.neoforge.api.event.entity.player.PlayerWakeUpEvent'
[16:04:54.535][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.item.component.ExpandBundleContents$ExpandBundleContentsMutable' to 'crafttweaker.api.item.component.MutableBundleContents'
[16:04:54.535][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.advancement.ExpandCriterionProgress' to 'crafttweaker.api.advancement.CriterionProgress'
[16:04:54.535][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.world.ExpandCommonLevelAccessor' to 'crafttweaker.api.world.CommonLevelAccessor'
[16:04:54.535][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.world.damage.ExpandDamageSource' to 'crafttweaker.api.world.damage.DamageSource'
[16:04:54.536][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.block.fluid.ExpandFluidPlaceBlockEvent' to 'crafttweaker.neoforge.api.event.block.fluid.FluidPlaceBlockEvent'
[16:04:54.536][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.entity.ExpandEntityDimensions' to 'crafttweaker.api.entity.EntityDimensions'
[16:04:54.536][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.loot.condition.ExpandBonusLevelTableCondition' to 'crafttweaker.api.loot.condition.BonusLevelTableLootCondition'
[16:04:54.536][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.api.zencode.expand.ExpandDouble' to 'double'
[16:04:54.536][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.block.ExpandBlockState' to 'crafttweaker.api.block.BlockState'
[16:04:54.536][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.item.enchantment.provider.type.ExpandEnchantmentByCostWithDifficulty' to 'crafttweaker.api.item.enchantment.provider.type.EnchantmentsByCostWithDifficulty'
[16:04:54.536][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.recipe.input.type.ExpandCraftingInput' to 'crafttweaker.api.recipe.input.type.CraftingInput'
[16:04:54.536][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.item.component.ExpandCustomModelData' to 'crafttweaker.api.item.component.CustomModelData'
[16:04:54.536][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.world.ExpandLevelReader' to 'crafttweaker.api.world.LevelReader'
[16:04:54.536][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.item.enchantment.provider.ExpandEnchantmentProvider' to 'crafttweaker.api.item.enchantment.provider.EnchantmentProvider'
[16:04:54.536][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.villager.ExpandMerchantOffer' to 'crafttweaker.api.villager.MerchantOffer'
[16:04:54.537][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.item.component.ExpandItemAttributeModifiers' to 'crafttweaker.api.item.component.ItemAttributeModifiers'
[16:04:54.537][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.villager.trade.type.ExpandEmeraldsForVillagerTypeItem' to 'crafttweaker.api.villager.trade.type.EmeraldsForVillagerTypeItem'
[16:04:54.537][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.villager.trade.type.ExpandTreasureMapForEmeralds' to 'crafttweaker.api.villager.trade.type.TreasureMapForEmeralds'
[16:04:54.537][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.util.valueprovider.ExpandClampedInt' to 'crafttweaker.api.util.valueprovider.ClampedInt'
[16:04:54.537][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.villager.trade.type.ExpandTippedArrowForItemsAndEmeralds' to 'crafttweaker.api.villager.trade.type.TippedArrowForItemsAndEmeralds'
[16:04:54.537][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.world.ExpandClearable' to 'crafttweaker.api.world.Clearable'
[16:04:54.537][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.loot.param.ExpandLootContextParamSets' to 'crafttweaker.api.loot.param.LootContextParamSets'
[16:04:54.537][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.grindstone.ExpandGrindStoneEvent' to 'crafttweaker.neoforge.api.event.grindstone.GrindstoneEvent'
[16:04:54.537][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.util.ExpandGlobalPos' to 'crafttweaker.api.util.GlobalPos'
[16:04:54.537][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.sound.ExpandSoundSource' to 'crafttweaker.api.sound.SoundSource'
[16:04:54.537][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.item.component.ExpandBlockItemStateProperties' to 'crafttweaker.api.item.component.BlockItemStateProperties'
[16:04:54.537][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.predicate.builder.ExpandPlayerPredicateBuilder' to 'crafttweaker.api.predicate.builder.PlayerPredicateBuilder'
[16:04:54.537][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.item.alchemy.ExpandPotion' to 'crafttweaker.api.item.alchemy.Potion'
[16:04:54.538][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.component.ExpandTypedDataComponent' to 'crafttweaker.api.component.TypedDataComponent'
[16:04:54.538][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.item.ExpandItemEntityPickupEvent' to 'crafttweaker.neoforge.api.event.item.ItemEntityPickupEvent'
[16:04:54.538][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.grindstone.ExpandGrindStoneEvent$ExpandGrindstoneOnPlaceItemEvent' to 'crafttweaker.neoforge.api.event.grindstone.GrindstoneOnPlaceItemEvent'
[16:04:54.538][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.entity.ExpandEntityAccess' to 'crafttweaker.api.entity.EntityAccess'
[16:04:54.538][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.text.content.type.ExpandSelectorContents' to 'crafttweaker.api.text.content.type.SelectorContents'
[16:04:54.538][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.anvil.ExpandAnvilRepairEvent' to 'crafttweaker.neoforge.api.event.anvil.AnvilRepairEvent'
[16:04:54.538][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.interact.ExpandLeftClickBlockEvent' to 'crafttweaker.neoforge.api.event.interact.LeftClickBlockEvent'
[16:04:54.538][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.util.ExpandEntityHitResult' to 'crafttweaker.api.util.EntityHitResult'
[16:04:54.538][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.entity.ExpandMobSpawnType' to 'crafttweaker.api.entity.MobSpawnType'
[16:04:54.538][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.entity.living.ExpandBabyEntitySpawnEvent' to 'crafttweaker.neoforge.api.event.entity.living.BabyEntitySpawnEvent'
[16:04:54.538][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.block.material.ExpandPushReaction' to 'crafttweaker.api.block.material.PushReaction'
[16:04:54.538][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.entity.type.projectile.fireball.ExpandFireball' to 'crafttweaker.api.entity.type.projectile.Fireball'
[16:04:54.538][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.entity.type.misc.ExpandAgeableMob' to 'crafttweaker.api.entity.type.misc.AgeableMob'
[16:04:54.538][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.api.ingredient.ExpandIIngredientArray' to 'crafttweaker.api.ingredient.IIngredient[]'
[16:04:54.538][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.advancement.ExpandAdvancementHolder' to 'crafttweaker.api.advancement.AdvancementHolder'
[16:04:54.539][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.block.type.piston.ExpandPistonStructureResolver' to 'crafttweaker.api.block.type.piston.PistonStructureResolver'
